
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _elev,stick |   ailrn,stick |   ruddr,stick |   sweep,1,deg |   sweep,2,deg |   sweep,h,deg |   _vect,ratio |   sweep,ratio |   incid,ratio |   dihed,ratio |   retra,ratio |   _elev,_surf |   ailrn,_surf |   ruddr,_surf |   nwhel,steer |   _trim,_elev |   _trim,ailrn |   _trim,ruddr |   _flap,handl |   _flap,postn |   _slat,ratio |   sbrak,handl |   sbrak,postn |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   thro1,_part |   power,_1,hp |   thrst,_1,lb |   rpm_1,engin |   rpm_1,_prop |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   wing1,_lift |   wing1,_lift |   wing2,_lift |   wing2,_lift |   wing3,_lift |   wing3,_lift |   wing1,_drag |   wing1,_drag |   wing2,_drag |   wing2,_drag |   wing3,_drag |   wing3,_drag | 
   2279.37231 |    2225.45142 |    2225.45142 |       0.00000 |      10.08818 |      11.08818 |       8.25195 |     107.57195 |     107.69731 |     116.41217 |     113.44489 |     123.79160 |     133.96474 |     130.55009 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02148 |       0.00597 |       0.00493 |       0.00000 |      -0.15387 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.58507 |      -0.18123 |     257.54636 |     256.54092 |      -0.61862 |      -0.05203 |     259.82938 |       0.04897 |      -0.01754 |      41.82714 |       2.00340 |    5589.42969 |    3750.97070 |       0.00000 |    5609.00635 |      41.50000 |       2.00000 |       0.79057 |      87.05926 |     194.44394 |    2413.37134 |    2413.37134 |    1721.00000 |     125.55000 |     137.15710 |       0.00000 |    1983.70715 |    2558.00024 |       0.00000 |     582.26331 |     566.82056 |     454.17230 |     446.46536 |      -8.02151 |      -9.59044 |      23.77258 |      22.98915 |      12.38485 |      12.18995 |       0.75022 |       0.75327 | 
   2284.37451 |    2230.45361 |    2230.45361 |       0.00000 |      10.08957 |      11.08957 |       8.25334 |     106.07339 |     106.32591 |     114.92741 |     113.55524 |     122.06709 |     132.25610 |     130.67734 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01595 |       0.00638 |       0.00459 |       0.00000 |      -0.14049 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.62617 |       0.14105 |     257.08264 |     256.07806 |      -0.49273 |      -0.08887 |     259.77814 |      -0.11984 |      -0.03789 |      41.82668 |       1.99994 |    5588.05225 |    4074.76343 |       0.00000 |    5608.33154 |      41.50000 |       2.00000 |       0.79057 |      86.85291 |     196.14183 |    2399.00000 |    2399.00000 |    1721.00000 |     125.55000 |     137.09290 |       0.00000 |    1983.64294 |    2558.00024 |       0.00000 |     582.47766 |     566.22113 |     461.66537 |     454.15137 |      -6.37598 |      -7.30884 |      24.09654 |      23.24884 |      12.55086 |      12.35032 |       0.72792 |       0.72944 | 
   2289.37183 |    2235.45068 |    2235.45068 |       0.00000 |      10.09096 |      11.09096 |       8.25472 |     107.89478 |     108.08138 |     116.82615 |     113.24364 |     124.16309 |     134.44113 |     130.31856 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02208 |       0.00489 |       0.00463 |       0.00000 |      -0.15538 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.58298 |      -0.21050 |     257.70172 |     256.69800 |      -0.63822 |      -0.05002 |     259.74377 |       0.07044 |      -0.02847 |      41.82621 |       1.99648 |    5588.76709 |    4237.13867 |       0.00000 |    5608.28174 |      41.50000 |       2.00000 |       0.79057 |      87.11072 |     193.53613 |    2416.74048 |    2416.74048 |    1721.00000 |     125.55000 |     137.02863 |       0.00000 |    1983.57861 |    2558.00024 |       0.00000 |     584.25433 |     568.44708 |     454.28433 |     446.94229 |      -8.35272 |      -9.94602 |      23.81059 |      23.00871 |      12.39596 |      12.21344 |       0.75629 |       0.75934 | 
   2294.36963 |    2240.44849 |    2240.44849 |       0.00000 |      10.09235 |      11.09235 |       8.25611 |     107.93101 |     107.54485 |     116.24618 |     112.90567 |     124.20479 |     133.77371 |     129.92969 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02136 |       0.00919 |       0.00512 |       0.00000 |      -0.15286 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.70560 |       0.01258 |     257.43698 |     256.43411 |      -0.60717 |      -0.04827 |     259.58984 |      -0.08763 |      -0.00573 |      41.82574 |       1.99303 |    5588.73877 |    4305.67969 |       0.00000 |    5608.72656 |      41.50000 |       2.00000 |       0.79057 |      87.05651 |     195.51978 |    2412.95825 |    2412.95825 |    1721.00000 |     125.55000 |     136.96432 |       0.00000 |    1983.51453 |    2558.00024 |       0.00000 |     581.32861 |     567.01361 |     454.68915 |     446.19821 |      -7.85856 |      -9.39445 |      23.74872 |      23.03489 |      12.39850 |      12.17432 |       0.74770 |       0.75063 | 
   2299.35913 |    2245.43799 |    2245.43799 |       0.00000 |      10.09373 |      11.09373 |       8.25750 |     106.14588 |     105.68740 |     114.23565 |     113.03929 |     122.15051 |     131.46005 |     130.08351 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01654 |       0.00565 |       0.00511 |       0.00000 |      -0.14098 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.60322 |       0.23783 |     257.04971 |     256.04770 |      -0.48267 |      -0.05233 |     259.74518 |      -0.10656 |      -0.00971 |      41.82528 |       1.98959 |    5587.13232 |    4346.87061 |       0.00000 |    5607.26660 |      41.50000 |       2.00000 |       0.79057 |      86.80950 |     199.21793 |    2395.71997 |    2395.71997 |    1721.00000 |     125.55000 |     136.90012 |       0.00000 |    1983.45020 |    2558.00024 |       0.00000 |     576.29913 |     560.75537 |     457.63910 |     450.04373 |      -5.81800 |      -7.43810 |      23.85846 |      23.04621 |      12.43731 |      12.23787 |       0.71820 |       0.72135 | 
   2304.35669 |    2250.43579 |    2250.43579 |       0.00000 |      10.09512 |      11.09512 |       8.25889 |     106.72948 |     106.77671 |     115.41369 |     112.99898 |     122.82209 |     132.81570 |     130.03706 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01929 |       0.00555 |       0.00501 |       0.00000 |      -0.14849 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.48871 |      -0.20964 |     257.28259 |     256.28143 |      -0.56077 |      -0.05107 |     259.73969 |       0.08861 |      -0.01188 |      41.82481 |       1.98615 |    5587.49463 |    4293.35352 |       0.00000 |    5606.97998 |      41.50000 |       2.00000 |       0.79057 |      86.94263 |     196.37387 |    2404.88818 |    2404.88818 |    1721.00000 |     125.55000 |     136.83592 |       0.00000 |    1983.38599 |    2558.00024 |       0.00000 |     579.19263 |     563.61426 |     455.27960 |     447.64578 |      -7.03875 |      -8.65766 |      23.78874 |      22.98678 |      12.39279 |      12.19735 |       0.73544 |       0.73853 | 
   2309.35767 |    2255.43652 |    2255.43652 |       0.00000 |      10.09651 |      11.09651 |       8.26028 |     106.84099 |     106.77654 |     115.41441 |     112.86558 |     122.95042 |     132.81654 |     129.88339 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01907 |       0.00724 |       0.00504 |       0.00000 |      -0.14780 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.57425 |      -0.08278 |     257.14969 |     256.14938 |      -0.55527 |      -0.05295 |     259.57623 |      -0.00465 |      -0.01447 |      41.82434 |       1.98270 |    5588.01172 |    4298.22852 |       0.00000 |    5607.79395 |      41.50000 |       2.00000 |       0.79057 |      86.94338 |     196.51202 |    2405.06494 |    2405.06494 |    1721.00000 |     125.55000 |     136.78456 |       0.00000 |    1983.33459 |    2558.00024 |       0.00000 |     579.54626 |     564.46381 |     456.13116 |     448.12366 |      -7.00937 |      -8.53952 |      23.81057 |      23.04041 |      12.41665 |      12.20648 |       0.73535 |       0.73817 | 
   2314.35254 |    2260.43140 |    2260.43140 |       0.00000 |      10.09790 |      11.09790 |       8.26166 |     107.47620 |     107.39742 |     116.08610 |     112.66059 |     123.68141 |     133.58949 |     129.64751 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02081 |       0.00644 |       0.00501 |       0.00000 |      -0.15200 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.59216 |      -0.08545 |     257.39731 |     256.39786 |      -0.59911 |      -0.04371 |     259.51379 |       0.02058 |      -0.01300 |      41.82387 |       1.97927 |    5588.33350 |    4341.25781 |       0.00000 |    5608.00781 |      41.50000 |       2.00000 |       0.79057 |      87.02837 |     195.34209 |    2410.95166 |    2410.95166 |    1721.00000 |     125.55000 |     136.72032 |       0.00000 |    1983.27039 |    2558.00024 |       0.00000 |     581.13586 |     566.02960 |     454.66028 |     446.82559 |      -7.63463 |      -9.33425 |      23.76994 |      23.00396 |      12.39079 |      12.19014 |       0.74518 |       0.74855 | 
   2319.36157 |    2265.44067 |    2265.44067 |       0.00000 |      10.09929 |      11.09929 |       8.26306 |     107.35231 |     107.26672 |     115.94441 |     112.49529 |     123.53883 |     133.42645 |     129.45729 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01998 |       0.00651 |       0.00499 |       0.00000 |      -0.15010 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.61641 |       0.03484 |     257.36420 |     256.36560 |      -0.58270 |      -0.05268 |     259.48389 |      -0.02151 |      -0.01414 |      41.82339 |       1.97583 |    5588.11621 |    4449.73438 |       0.00000 |    5607.97510 |      41.50000 |       2.00000 |       0.79057 |      87.01086 |     195.58420 |    2409.69580 |    2409.69580 |    1721.00000 |     125.55000 |     136.65607 |       0.00000 |    1983.20605 |    2558.00024 |       0.00000 |     581.72076 |     566.44122 |     456.07224 |     448.26196 |      -7.45750 |      -9.00997 |      23.83574 |      23.05713 |      12.42321 |      12.22192 |       0.74296 |       0.74588 | 
   2324.35986 |    2270.43896 |    2270.43896 |       0.00000 |      10.10068 |      11.10068 |       8.26444 |     105.93882 |     105.36473 |     113.88677 |     112.67934 |     121.91222 |     131.05856 |     129.66911 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01666 |       0.00684 |       0.00503 |       0.00000 |      -0.14104 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.54033 |       0.12483 |     256.82550 |     255.82774 |      -0.47572 |      -0.10961 |     259.58429 |      -0.05007 |      -0.01337 |      41.82292 |       1.97240 |    5587.07129 |    4497.67285 |       0.00000 |    5607.01758 |      41.50000 |       2.00000 |       0.79057 |      86.77493 |     200.25360 |    2393.34399 |    2393.34399 |    1721.00000 |     125.55000 |     136.59187 |       0.00000 |    1983.14185 |    2558.00024 |       0.00000 |     574.06464 |     557.66785 |     455.88925 |     448.02078 |      -6.15091 |      -6.82736 |      23.78926 |      22.92631 |      12.38961 |      12.18014 |       0.71471 |       0.71605 | 
   2329.36475 |    2275.44360 |    2275.44360 |       0.00000 |      10.10207 |      11.10207 |       8.26583 |     107.00571 |     107.17375 |     115.84354 |     112.59040 |     123.13997 |     133.31036 |     129.56705 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02029 |       0.00523 |       0.00491 |       0.00000 |      -0.15111 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.47669 |      -0.24275 |     257.33997 |     256.34305 |      -0.58850 |      -0.05066 |     259.53345 |       0.12876 |      -0.01805 |      41.82245 |       1.96896 |    5587.89355 |    4561.83936 |       0.00000 |    5607.24756 |      41.50000 |       2.00000 |       0.79057 |      86.99248 |     195.43932 |    2408.39941 |    2408.39941 |    1721.00000 |     125.55000 |     136.52769 |       0.00000 |    1983.07776 |    2558.00024 |       0.00000 |     580.30725 |     564.63239 |     454.40009 |     446.85751 |      -7.48448 |      -9.10557 |      23.76797 |      22.96492 |      12.37803 |      12.18740 |       0.74186 |       0.74498 | 
   2334.35620 |    2280.43530 |    2280.43530 |       0.00000 |      10.10345 |      11.10345 |       8.26722 |     107.41936 |     107.36141 |     116.04755 |     112.33381 |     123.61600 |     133.54514 |     129.27145 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02043 |       0.00762 |       0.00500 |       0.00000 |      -0.15115 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.62496 |      -0.05914 |     257.35248 |     256.35641 |      -0.59197 |      -0.05308 |     259.35330 |      -0.02151 |      -0.01554 |      41.82198 |       1.96554 |    5588.54443 |    4615.31445 |       0.00000 |    5608.36963 |      41.50000 |       2.00000 |       0.79057 |      87.02122 |     195.35367 |    2410.52124 |    2410.52124 |    1721.00000 |     125.55000 |     136.46346 |       0.00000 |    1983.01355 |    2558.00024 |       0.00000 |     581.49554 |     566.55005 |     455.47815 |     447.38626 |      -7.62701 |      -9.13030 |      23.79967 |      23.04432 |      12.41202 |      12.20102 |       0.74468 |       0.74747 | 
   2339.36401 |    2285.44312 |    2285.44312 |       0.00000 |      10.10485 |      11.10485 |       8.26861 |     107.36128 |     107.27787 |     115.95650 |     112.18764 |     123.54916 |     133.44037 |     129.10326 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02001 |       0.00612 |       0.00496 |       0.00000 |      -0.15017 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.61537 |       0.09500 |     257.40634 |     256.41113 |      -0.58380 |      -0.05300 |     259.38388 |      -0.02042 |      -0.01564 |      41.82150 |       1.96212 |    5588.12500 |    4619.20850 |       0.00000 |    5607.98145 |      41.50000 |       2.00000 |       0.79057 |      87.01234 |     195.55956 |    2409.79980 |    2409.79980 |    1721.00000 |     125.55000 |     136.39920 |       0.00000 |    1982.94934 |    2558.00024 |       0.00000 |     581.77673 |     566.37347 |     455.98068 |     448.27899 |      -7.47154 |      -9.03006 |      23.83677 |      23.05049 |      12.42064 |      12.22316 |       0.74315 |       0.74608 | 
   2344.35571 |    2290.43457 |    2290.43457 |       0.00000 |      10.10623 |      11.10623 |       8.27000 |     107.24017 |     107.08929 |     115.75224 |     112.04899 |     123.40978 |     133.20529 |     128.94368 |       0.00083 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.01975 |       0.00600 |       0.00502 |       0.00000 |      -0.14959 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.59874 |       0.02041 |     257.44766 |     256.45328 |      -0.57648 |      -0.01777 |     259.42407 |      -0.01058 |      -0.01147 |      41.82102 |       1.95870 |    5587.87988 |    4487.75244 |       0.00000 |    5607.70410 |      41.50000 |       2.00000 |       0.79057 |      86.99576 |     196.29913 |    2408.58228 |    2408.58228 |    1721.00000 |     125.55000 |     136.33495 |       0.00000 |    1982.88501 |    2558.00024 |       0.00000 |     580.31580 |     565.43842 |     455.56137 |     447.72244 |      -7.05212 |      -9.19151 |      23.78940 |      23.03263 |      12.40635 |      12.20519 |       0.73960 |       0.74404 | 
